x        m             v        
8.21   7.711185935   1.013431918 
8.22   7.721320142   1.013409564 
8.23   7.731454126   1.013387281 
8.24   7.741587888   1.013365068 
8.25   7.751721428   1.013342924 
8.26   7.761854747   1.013320849 
8.27   7.771987845   1.013298844 
8.28   7.782120724   1.013276906 
8.29   7.792253384   1.013255037 
8.30   7.802385825   1.013233236 
8.31   7.812518049   1.013211502 
8.32   7.822650055   1.013189836 
8.33   7.832781845   1.013168236 
8.34   7.842913420   1.013146703 
8.35   7.853044780   1.013125237 
8.36   7.863175925   1.013103836 
8.37   7.873306857   1.013082501 
8.38   7.883437575   1.013061232 
8.39   7.893568082   1.013040027 
8.40   7.903698376   1.013018888 
8.41   7.913828460   1.012997813 
8.42   7.923958333   1.012976802 
8.43   7.934087996   1.012955855 
8.44   7.944217450   1.012934972 
8.45   7.954346695   1.012914152 
8.46   7.964475733   1.012893396 
8.47   7.974604564   1.012872702 
8.48   7.984733187   1.012852070 
8.49   7.994861605   1.012831501 
8.50   8.004989818   1.012810993 
8.51   8.015117825   1.012790548 
8.52   8.025245629   1.012770163 
8.53   8.035373229   1.012749840 
8.54   8.045500626   1.012729578 
8.55   8.055627820   1.012709376 
8.56   8.065754813   1.012689235 
8.57   8.075881605   1.012669153 
8.58   8.086008197   1.012649131 
8.59   8.096134588   1.012629169 
8.60   8.106260780   1.012609266 
8.61   8.116386774   1.012589422 
8.62   8.126512569   1.012569637 
8.63   8.136638167   1.012549910 
8.64   8.146763567   1.012530241 
8.65   8.156888772   1.012510631 
8.66   8.167013780   1.012491077 
8.67   8.177138593   1.012471582 
8.68   8.187263212   1.012452143 
8.69   8.197387636   1.012432762 
8.70   8.207511867   1.012413437 
8.71   8.217635905   1.012394169 
8.72   8.227759751   1.012374956 
8.73   8.237883405   1.012355800 
8.74   8.248006867   1.012336700 
8.75   8.258130139   1.012317654 
8.76   8.268253220   1.012298664 
8.77   8.278376112   1.012279730 
8.78   8.288498815   1.012260849 
8.79   8.298621330   1.012242024 
8.80   8.308743656   1.012223252 
8.81   8.318865795   1.012204535 
8.82   8.328987747   1.012185871 
8.83   8.339109512   1.012167262 
8.84   8.349231092   1.012148705 
8.85   8.359352487   1.012130201 
8.86   8.369473696   1.012111751 
8.87   8.379594722   1.012093353 
8.88   8.389715564   1.012075007 
8.89   8.399836222   1.012056714 
8.90   8.409956698   1.012038473 
8.91   8.420076992   1.012020284 
8.92   8.430197104   1.012002146 
8.93   8.440317035   1.011984059 
8.94   8.450436785   1.011966024 
8.95   8.460556355   1.011948039 
8.96   8.470675746   1.011930106 
8.97   8.480794958   1.011912222 
8.98   8.490913991   1.011894389 
8.99   8.501032846   1.011876606 
9.00   8.511151523   1.011858873 
9.01   8.521270023   1.011841190 
9.02   8.531388347   1.011823556 
9.03   8.541506495   1.011805971 
9.04   8.551624467   1.011788435 
9.05   8.561742264   1.011770949 
9.06   8.571859886   1.011753510 
9.07   8.581977334   1.011736121 
9.08   8.592094608   1.011718779 
9.09   8.602211710   1.011701486 
9.10   8.612328638   1.011684240 
9.11   8.622445395   1.011667042 
9.12   8.632561979   1.011649891 
9.13   8.642678393   1.011632788 
9.14   8.652794635   1.011615732 
9.15   8.662910707   1.011598722 
9.16   8.673026610   1.011581759 
9.17   8.683142343   1.011564843 
9.18   8.693257907   1.011547973 
9.19   8.703373302   1.011531149 
9.20   8.713488530   1.011514371 
9.21   8.723603590   1.011497639 
9.22   8.733718483   1.011480952 
9.23   8.743833209   1.011464311 
9.24   8.753947769   1.011447715 
9.25   8.764062164   1.011431164 
9.26   8.774176393   1.011414657 
9.27   8.784290457   1.011398196 
9.28   8.794404357   1.011381778 
9.29   8.804518093   1.011365405 
9.30   8.814631665   1.011349077 
9.31   8.824745074   1.011332792 
9.32   8.834858321   1.011316550 
9.33   8.844971405   1.011300353 
9.34   8.855084328   1.011284199 
9.35   8.865197089   1.011268088 
9.36   8.875309690   1.011252020 
9.37   8.885422130   1.011235995 
9.38   8.895534410   1.011220012 
9.39   8.905646530   1.011204073 
9.40   8.915758492   1.011188175 
9.41   8.925870294   1.011172320 
9.42   8.935981938   1.011156507 
9.43   8.946093424   1.011140736 
9.44   8.956204753   1.011125006 
9.45   8.966315925   1.011109318 
9.46   8.976426939   1.011093671 
9.47   8.986537798   1.011078066 
9.48   8.996648501   1.011062502 
9.49   9.006759048   1.011046978 
9.50   9.016869441   1.011031496 
9.51   9.026979678   1.011016054 
9.52   9.037089762   1.011000652 
9.53   9.047199692   1.010985291 
9.54   9.057309468   1.010969970 
9.55   9.067419091   1.010954688 
9.56   9.077528562   1.010939447 
9.57   9.087637880   1.010924245 
9.58   9.097747047   1.010909083 
9.59   9.107856062   1.010893960 
9.60   9.117964926   1.010878876 
9.61   9.128073640   1.010863831 
9.62   9.138182203   1.010848826 
9.63   9.148290616   1.010833859 
9.64   9.158398880   1.010818930 
9.65   9.168506995   1.010804040 
9.66   9.178614961   1.010789188 
9.67   9.188722779   1.010774375 
9.68   9.198830449   1.010759599 
9.69   9.208937971   1.010744862 
9.70   9.219045346   1.010730162 
9.71   9.229152574   1.010715499 
9.72   9.239259656   1.010700875 
9.73   9.249366592   1.010686287 
9.74   9.259473382   1.010671737 
9.75   9.269580027   1.010657223 
9.76   9.279686527   1.010642747 
9.77   9.289792882   1.010628307 
9.78   9.299899093   1.010613904 
9.79   9.310005160   1.010599537 
9.80   9.320111084   1.010585207 
9.81   9.330216864   1.010570912 
9.82   9.340322502   1.010556654 
9.83   9.350427998   1.010542432 
9.84   9.360533351   1.010528246 
9.85   9.370638563   1.010514095 
9.86   9.380743633   1.010499980 
9.87   9.390848562   1.010485900 
9.88   9.400953351   1.010471855 
9.89   9.411057999   1.010457846 
9.90   9.421162508   1.010443871 
9.91   9.431266877   1.010429932 
9.92   9.441371107   1.010416027 
9.93   9.451475198   1.010402157 
9.94   9.461579150   1.010388321 
9.95   9.471682964   1.010374519 
9.96   9.481786641   1.010360752 
9.97   9.491890179   1.010347019 
9.98   9.501993581   1.010333320 
9.99   9.512096846   1.010319655 
10.00   9.522199974   1.010306023 
10.01   9.532302966   1.010292426 
10.02   9.542405823   1.010278861 
10.03   9.552508544   1.010265330 
10.04   9.562611130   1.010251832 
10.05   9.572713581   1.010238368 
10.06   9.582815897   1.010224936 
10.07   9.592918079   1.010211537 
10.08   9.603020128   1.010198171 
10.09   9.613122043   1.010184838 
10.10   9.623223825   1.010171537 
10.11   9.633325474   1.010158269 
10.12   9.643426990   1.010145033 
10.13   9.653528375   1.010131829 
10.14   9.663629627   1.010118657 
10.15   9.673730748   1.010105517 
10.16   9.683831737   1.010092409 
10.17   9.693932596   1.010079332 
10.18   9.704033324   1.010066288 
10.19   9.714133922   1.010053274 
10.20   9.724234390   1.010040292 
10.21   9.734334728   1.010027342 
10.22   9.744434937   1.010014422 
10.23   9.754535016   1.010001534 
10.24   9.764634967   1.009988676 
10.25   9.774734790   1.009975850 
10.26   9.784834485   1.009963054 
10.27   9.794934051   1.009950288 
10.28   9.805033490   1.009937554 
10.29   9.815132802   1.009924849 
10.30   9.825231987   1.009912175 
10.31   9.835331046   1.009899531 
10.32   9.845429978   1.009886917 
10.33   9.855528784   1.009874333 
10.34   9.865627465   1.009861779 
10.35   9.875726020   1.009849255 
10.36   9.885824450   1.009836760 
10.37   9.895922755   1.009824295 
10.38   9.906020936   1.009811859 
10.39   9.916118993   1.009799453 
10.40   9.926216925   1.009787076 
10.41   9.936314734   1.009774728 
10.42   9.946412420   1.009762409 
10.43   9.956509983   1.009750119 
10.44   9.966607422   1.009737858 
10.45   9.976704740   1.009725625 
10.46   9.986801935   1.009713421 
10.47   9.996899008   1.009701246 
10.48   10.006995960   1.009689099 
10.49   10.017092790   1.009676981 
10.50   10.027189500   1.009664891 
10.51   10.037286088   1.009652828 
10.52   10.047382556   1.009640794 
10.53   10.057478904   1.009628788 
10.54   10.067575132   1.009616810 
10.55   10.077671241   1.009604860 
10.56   10.087767230   1.009592937 
10.57   10.097863099   1.009581042 
10.58   10.107958850   1.009569174 
10.59   10.118054483   1.009557334 
10.60   10.128149997   1.009545520 
10.61   10.138245393   1.009533735 
10.62   10.148340672   1.009521976 
10.63   10.158435833   1.009510244 
10.64   10.168530877   1.009498539 
10.65   10.178625804   1.009486861 
10.66   10.188720614   1.009475210 
10.67   10.198815308   1.009463585 
10.68   10.208909886   1.009451987 
10.69   10.219004348   1.009440416 
10.70   10.229098694   1.009428871 
10.71   10.239192926   1.009417352 
10.72   10.249287042   1.009405859 
10.73   10.259381043   1.009394392 
10.74   10.269474930   1.009382952 
10.75   10.279568702   1.009371537 
10.76   10.289662360   1.009360148 
10.77   10.299755905   1.009348785 
10.78   10.309849336   1.009337448 
10.79   10.319942654   1.009326136 
10.80   10.330035859   1.009314850 
10.81   10.340128951   1.009303589 
10.82   10.350221931   1.009292354 
10.83   10.360314798   1.009281144 
10.84   10.370407554   1.009269959 
10.85   10.380500198   1.009258799 
10.86   10.390592730   1.009247664 
10.87   10.400685151   1.009236554 
10.88   10.410777461   1.009225469 
10.89   10.420869660   1.009214408 
10.90   10.430961749   1.009203373 
10.91   10.441053728   1.009192362 
10.92   10.451145597   1.009181375 
10.93   10.461237356   1.009170413 
10.94   10.471329005   1.009159475 
10.95   10.481420545   1.009148562 
10.96   10.491511976   1.009137672 
10.97   10.501603299   1.009126807 
10.98   10.511694512   1.009115966 
10.99   10.521785618   1.009105149 
11.00   10.531876616   1.009094355 
11.01   10.541967505   1.009083586 
11.02   10.552058287   1.009072840 
11.03   10.562148962   1.009062118 
11.04   10.572239530   1.009051419 
11.05   10.582329991   1.009040744 
11.06   10.592420345   1.009030093 
11.07   10.602510592   1.009019464 
11.08   10.612600734   1.009008859 
11.09   10.622690770   1.008998277 
11.10   10.632780700   1.008987719 
11.11   10.642870524   1.008977183 
11.12   10.652960243   1.008966670 
11.13   10.663049858   1.008956180 
11.14   10.673139367   1.008945713 
11.15   10.683228772   1.008935269 
11.16   10.693318073   1.008924848 
11.17   10.703407269   1.008914449 
11.18   10.713496362   1.008904072 
11.19   10.723585351   1.008893718 
11.20   10.733674236   1.008883387 
11.21   10.743763018   1.008873077 
11.22   10.753851698   1.008862790 
11.23   10.763940274   1.008852526 
11.24   10.774028748   1.008842283 
11.25   10.784117120   1.008832062 
11.26   10.794205390   1.008821864 
11.27   10.804293557   1.008811687 
11.28   10.814381623   1.008801532 
11.29   10.824469588   1.008791398 
11.30   10.834557451   1.008781287 
11.31   10.844645214   1.008771197 
11.32   10.854732875   1.008761129 
11.33   10.864820436   1.008751082 
11.34   10.874907897   1.008741056 
11.35   10.884995258   1.008731052 
11.36   10.895082518   1.008721069 
11.37   10.905169679   1.008711108 
11.38   10.915256740   1.008701167 
11.39   10.925343703   1.008691248 
11.40   10.935430566   1.008681349 
11.41   10.945517330   1.008671472 
11.42   10.955603995   1.008661615 
11.43   10.965690562   1.008651780 
11.44   10.975777031   1.008641965 
11.45   10.985863401   1.008632171 
11.46   10.995949674   1.008622397 
11.47   11.006035849   1.008612644 
11.48   11.016121927   1.008602911 
11.49   11.026207908   1.008593199 
11.50   11.036293791   1.008583507 
11.51   11.046379578   1.008573836 
11.52   11.056465268   1.008564185 
11.53   11.066550862   1.008554554 
11.54   11.076636359   1.008544943 
11.55   11.086721761   1.008535352 
11.56   11.096807066   1.008525781 
11.57   11.106892276   1.008516230 
11.58   11.116977391   1.008506699 
11.59   11.127062410   1.008497188 
11.60   11.137147335   1.008487697 
11.61   11.147232164   1.008478225 
11.62   11.157316899   1.008468773 
11.63   11.167401540   1.008459340 
11.64   11.177486086   1.008449927 
11.65   11.187570538   1.008440534 
11.66   11.197654897   1.008431160 
11.67   11.207739162   1.008421805 
11.68   11.217823333   1.008412469 
11.69   11.227907411   1.008403153 
11.70   11.237991396   1.008393856 
11.71   11.248075288   1.008384578 
11.72   11.258159088   1.008375319 
11.73   11.268242795   1.008366079 
11.74   11.278326409   1.008356858 
11.75   11.288409932   1.008347655 
11.76   11.298493363   1.008338472 
11.77   11.308576701   1.008329307 
11.78   11.318659949   1.008320161 
11.79   11.328743105   1.008311034 
11.80   11.338826170   1.008301926 
11.81   11.348909143   1.008292835 
11.82   11.358992026   1.008283764 
11.83   11.369074819   1.008274710 
11.84   11.379157521   1.008265676 
11.85   11.389240132   1.008256659 
11.86   11.399322654   1.008247661 
11.87   11.409405086   1.008238681 
11.88   11.419487427   1.008229719 
11.89   11.429569680   1.008220775 
11.90   11.439651843   1.008211849 
11.91   11.449733917   1.008202941 
11.92   11.459815902   1.008194052 
11.93   11.469897798   1.008185180 
11.94   11.479979606   1.008176325 
11.95   11.490061325   1.008167489 
11.96   11.500142955   1.008158670 
11.97   11.510224498   1.008149869 
11.98   11.520305953   1.008141086 
11.99   11.530387320   1.008132320 
12.00   11.540468599   1.008123572 
12.01   11.550549791   1.008114841 
12.02   11.560630896   1.008106128 
12.03   11.570711914   1.008097432 
12.04   11.580792845   1.008088753 
12.05   11.590873689   1.008080092 
12.06   11.600954447   1.008071448 
12.07   11.611035118   1.008062821 
12.08   11.621115703   1.008054211 
12.09   11.631196202   1.008045618 
12.10   11.641276616   1.008037042 
12.11   11.651356943   1.008028483 
12.12   11.661437185   1.008019941 
12.13   11.671517342   1.008011416 
12.14   11.681597414   1.008002908 
12.15   11.691677400   1.007994416 
12.16   11.701757302   1.007985941 
12.17   11.711837119   1.007977483 
12.18   11.721916852   1.007969042 
12.19   11.731996500   1.007960617 
12.20   11.742076064   1.007952208 
12.21   11.752155544   1.007943817 
12.22   11.762234941   1.007935441 
12.23   11.772314253   1.007927082 
12.24   11.782393482   1.007918739 
12.25   11.792472628   1.007910413 
12.26   11.802551691   1.007902102 
12.27   11.812630670   1.007893808 
12.28   11.822709567   1.007885530 
12.29   11.832788381   1.007877269 
12.30   11.842867112   1.007869023 
12.31   11.852945761   1.007860793 
12.32   11.863024328   1.007852579 
12.33   11.873102813   1.007844382 
12.34   11.883181216   1.007836200 
12.35   11.893259537   1.007828033 
12.36   11.903337777   1.007819883 
12.37   11.913415935   1.007811748 
12.38   11.923494012   1.007803630 
12.39   11.933572007   1.007795526 
12.40   11.943649922   1.007787439 
12.41   11.953727756   1.007779366 
12.42   11.963805510   1.007771310 
12.43   11.973883183   1.007763269 
12.44   11.983960775   1.007755243 
12.45   11.994038287   1.007747233 
12.46   12.004115720   1.007739238 
12.47   12.014193072   1.007731258 
12.48   12.024270345   1.007723294 
12.49   12.034347538   1.007715345 
12.50   12.044424652   1.007707411 
12.51   12.054501686   1.007699492 
12.52   12.064578642   1.007691588 
12.53   12.074655518   1.007683699 
12.54   12.084732316   1.007675825 
12.55   12.094809035   1.007667967 
12.56   12.104885675   1.007660123 
12.57   12.114962237   1.007652294 
12.58   12.125038721   1.007644480 
12.59   12.135115127   1.007636680 
12.60   12.145191455   1.007628896 
12.61   12.155267705   1.007621126 
12.62   12.165343877   1.007613371 
12.63   12.175419972   1.007605630 
12.64   12.185495990   1.007597904 
12.65   12.195571930   1.007590193 
12.66   12.205647794   1.007582496 
12.67   12.215723580   1.007574813 
12.68   12.225799290   1.007567145 
12.69   12.235874923   1.007559491 
12.70   12.245950480   1.007551852 
12.71   12.256025960   1.007544227 
12.72   12.266101365   1.007536616 
12.73   12.276176693   1.007529020 
12.74   12.286251945   1.007521438 
12.75   12.296327122   1.007513869 
12.76   12.306402223   1.007506315 
12.77   12.316477248   1.007498775 
12.78   12.326552198   1.007491250 
12.79   12.336627073   1.007483738 
12.80   12.346701873   1.007476240 
12.81   12.356776598   1.007468756 
12.82   12.366851248   1.007461286 
12.83   12.376925824   1.007453829 
12.84   12.387000325   1.007446387 
12.85   12.397074751   1.007438958 
12.86   12.407149104   1.007431543 
12.87   12.417223382   1.007424142 
12.88   12.427297587   1.007416754 
12.89   12.437371717   1.007409380 
12.90   12.447445774   1.007402020 
12.91   12.457519758   1.007394673 
12.92   12.467593668   1.007387339 
12.93   12.477667505   1.007380020 
12.94   12.487741268   1.007372713 
12.95   12.497814959   1.007365420 
12.96   12.507888577   1.007358140 
12.97   12.517962122   1.007350874 
12.98   12.528035594   1.007343621 
12.99   12.538108994   1.007336381 
13.00   12.548182322   1.007329155 
13.01   12.558255578   1.007321941 
13.02   12.568328761   1.007314741 
13.03   12.578401872   1.007307554 
13.04   12.588474912   1.007300380 
13.05   12.598547880   1.007293219 
